,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他兼职,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他收获,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他不公平现象,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他能力,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
105,Mr5nmwEe,5LmKNWKM,cdm****4NgO8,2022-2-16 14:55,2022-2-16 15:03,430,1,NriUJr,大学生兼职调查,222.172.135.224,102.674309,25.048791,云南省,昆明市,MOBILE,Android,weixin,360px*748px,,女,沈阳药科大学药学院,大三,云南省，昆明市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,节假日,500元及以下,非常不满意,1,0,0,0,1,0,忍气吞声，自认倒霉,0,0,1,0,1,0,0,反对,校内,1,1,1,1,1,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,一线城市,密切密切,4,3,存在较多不公平现象,1,0,0,1,0,0,1,1,0,1,1,0,0,1,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
106,L0mDPZqe,xeb1qjRL,cdm****8Fw00,2022-2-16 14:58,2022-2-16 15:01,181,1,NriUJr,大学生兼职调查,42.5.68.142,121.9835,40.0792,辽宁省,营口市,MOBILE,Android,weixin,360px*760px,,女,辽宁师范大学教育学院,大四,辽宁省，营口市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,周末,501-1000元,非常不满意,0,1,1,0,0,0,向相关部门投诉,1,1,1,0,1,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,密切密切,6,7,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
107,MgErOoQL,veEYzmJe,81***4203,2022-2-16 14:55,2022-2-16 14:59,236,1,NriUJr,大学生兼职调查,120.32.19.221,117.70984,24.5033,福建省,漳州市,COMPUTER,Windows,weixin,1536px*864px,,男,福建师范大学经济学院,研二,福建省，漳州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,周末,1001?2000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,0,1,1,0,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,公司层次和品牌形象,学校所在城市,较多联系,4,3,存在较多不公平现象,1,0,0,0,1,0,1,0,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
108,Mr5nmn5e,9LQmrqQL,cdm****884M4,2022-2-16 14:54,2022-2-16 14:57,161,1,NriUJr,大学生兼职调查,10.222.137.86,116.747028,36.180195,山东省,泰安市,MOBILE,Android,weixin,385px*833px,,女,青岛大学医学部,大三,山东省，泰安市,否,推荐,5,有过,0,0,0,1,0,0,0,1,1,0,周末,1001?2000元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
109,Mx2zwN5L,VMJnabRM,黑*幽默,2022-2-16 14:44,2022-2-16 14:50,329,1,NriUJr,大学生兼职调查,112.224.143.159,117.093491,35.999237,山东省,泰安市,MOBILE,Android,weixin,360px*800px,,男,青岛科技大学机电学院,大三,山东省，济南市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,周末,1001?2000元,非常不满意,1,0,1,0,0,0,向相关部门投诉,0,1,1,0,1,0,0,支持,校内,1,0,1,1,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,进行过,1,0,0,0,1,0,一到二个月,与专业的相关性,学校所在城市,较多联系,,,,,5,6,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,0,很有帮助,正式职业不会选择少数做过的兼职,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
110,M1KA5pQL,J7qdWD5M,An***logy,2022-2-16 14:46,2022-2-16 14:49,175,1,NriUJr,大学生兼职调查,42.93.180.91,104.62376,35.57822,甘肃省,定西市,MOBILE,Android,Chrome,360px*800px,,女,西北师范大学商学院,大三,甘肃省，定西市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,周末,2001-3000 元,非常不满意,1,0,0,0,0,0,向相关部门投诉,0,1,1,1,0,0,0,中立,校外,,,,,,,1,1,0,0,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,与专业的相关性,家乡城市,较多联系,6,6,公平,,,,,,,1,0,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,满足安全需要（工作稳定，很少有焦虑）
111,7KvOy2vM,WMRqrJDe,cdm****2cmMq,2022-2-16 14:40,2022-2-16 14:44,273,1,NriUJr,大学生兼职调查,120.243.111.68,117.372989,32.933522,安徽省,蚌埠市,COMPUTER,Windows,Chrome,1536px*864px,,女,河北师范大学汇华学院,大四,安徽省，蚌埠市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,1,1,0,支持,校内,1,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,4,5,存在较少不公平现象,,,,,,,1,1,1,1,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
112,LVJrNnpL,Ke5y8pxe,cdm****OzLyE,2022-2-16 14:38,2022-2-16 14:44,364,1,NriUJr,大学生兼职调查,223.77.136.228,111.451441,30.396246,湖北省,宜昌市,MOBILE,Android,weixin,360px*640px,,女,三峡大学管理学院,大二,湖北省，宜昌市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,周末,2001-3000 元,非常不满意,0,0,0,0,0,1,,0,1,1,1,0,0,0,支持,校外,,,,,,,1,1,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,学校所在城市,密切密切,4,5,存在较少不公平现象,,,,,,,0,1,1,0,0,0,1,0,有一点帮助,正式职业之外可以继续保持该兼职,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
113,LVJrN6pL,Bep5W63M,cdm****GUqwA,2022-2-16 14:38,2022-2-16 14:41,175,1,NriUJr,大学生兼职调查,117.136.31.208,113.02027,23.171555,广东省,佛山市,MOBILE,Android,weixin,360px*780px,,女,西南民族大学，经济学院,大三,广东省，佛山市,否,无所谓,5,有过,1,1,1,1,0,1,1,1,1,0,周末,2001-3000 元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
114,LwPDr51e,8MZNqmvM,cdm****pezjL,2022-2-16 14:35,2022-2-16 14:38,211,1,NriUJr,大学生兼职调查,223.107.221.152,120.286224,32.020828,江苏省,泰州市,MOBILE,Android,weixin,400px*867px,,女,苏州科技大学商学院,大二,江苏省，泰州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,寒暑假,501-1000元,非常不满意,1,0,0,0,0,0,向相关部门投诉,1,0,1,1,0,1,0,中立,校外,,,,,,,1,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,四到六个月,公司层次和品牌形象,一线城市,较多联系,4,3,存在较多不公平现象,0,1,0,1,1,0,1,0,1,0,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
115,eP2O4WX7,0eyoOgB7,cdm****2R96W,2022-2-16 14:32,2022-2-16 14:38,341,1,NriUJr,大学生兼职调查,180.136.134.196,108.3372,22.85826,广西壮族自治区,南宁市,COMPUTER,Windows,Chrome,1440px*900px,,女,广西中医药大学公共卫生与管理学院,大四,广西壮族自治区，南宁市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,0,0,支持,校外,,,,,,,0,0,0,0,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,0,0,1,0,二到四个月,与专业的相关性,学校所在城市,密切密切,,,,,5,6,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
116,ekqypjB7,KLOONoAL,cdm****CqaCX,2022-2-16 14:33,2022-2-16 14:36,202,1,NriUJr,大学生兼职调查,39.144.197.5,87.567791,43.835977,新疆维吾尔自治区,乌鲁木齐市,MOBILE,Android,weixin,360px*792px,,女,伊犁师范大学艺术学院,大二,新疆维吾尔自治区，乌鲁木齐市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,0,0,1,0,1,0,0,支持,校外,,,,,,,1,1,0,0,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,6,7,存在较少不公平现象,,,,,,,1,0,0,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
117,LwPDr92e,qM6BPXJM,cdm****iYuMh,2022-2-16 14:31,2022-2-16 14:34,150,1,NriUJr,大学生兼职调查,183.197.241.149,114.852318,38.0156,河北省,石家庄市,MOBILE,Android,weixin,360px*780px,,女,浙江理工大学,大三,河北省，石家庄市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,节假日,1001?2000元,非常不满意,1,0,1,0,0,0,向相关部门投诉,1,0,0,0,0,1,0,支持,校外,,,,,,,0,1,0,0,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,4,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,受到尊重（工作体面有尊严
118,MRD6bq8L,0eybKZvM,cdm****L5VnB,2022-2-16 14:28,2022-2-16 14:31,144,1,NriUJr,大学生兼职调查,113.232.61.116,123.32701,41.775193,辽宁省,沈阳市,MOBILE,Android,weixin,393px*786px,,男,沈阳建筑大学 信息学院,大四,辽宁省，沈阳市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,工作日,501-1000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,1,1,0,支持,校外,,,,,,,0,0,0,0,0,1,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,5,5,公平,,,,,,,0,1,1,1,1,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
119,MDPx13qM,z7l8b2p7,W**ker,2022-2-16 14:24,2022-2-16 14:27,192,1,NriUJr,大学生兼职调查,124.127.24.168,116.347448,40.037536,北京市,市辖区,MOBILE,Android,Chrome,412px*915px,,男,北京信息科技大学计算机学院,大二,贵州省，黔南布依族苗族自治州,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,寒暑假,2001-3000 元,非常不满意,1,1,1,0,0,0,向相关部门投诉,0,0,1,1,1,0,0,支持,校内,1,0,1,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,5,存在较多不公平现象,0,0,0,1,0,0,1,1,1,0,0,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,满足自我实现需要（激发潜能，实现自己的价值）
120,L0mDPgRe,5LwDX51e,**快来,2022-2-16 14:22,2022-2-16 14:27,256,1,NriUJr,大学生兼职调查,223.90.104.135,113.951152,32.439351,河南省,信阳市,MOBILE,Android,Chrome,360px*800px,,女,河南师范大学政治与公共管理学院,大三,河南省，信阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,周末,501-1000元,非常不满意,1,0,0,0,0,0,向相关部门投诉,0,0,1,0,1,1,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,学校所在城市,较多联系,4,6,存在较少不公平现象,,,,,,,0,1,0,1,0,0,1,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
121,LwPDrVze,leNOnQbM,cdm****HLFEQ,2022-2-16 14:18,2022-2-16 14:25,420,1,NriUJr,大学生兼职调查,223.104.161.29,121.247915,30.168539,浙江省,宁波市,MOBILE,iOS,Apple WebKit,390px*844px,,女,杭州电子科技大学 电子商务学院,大四,浙江省，宁波市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,0,1,1,1,1,0,中立,校外,,,,,,,0,0,1,1,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,0,0,1,0,二到四个月,公司层次和品牌形象,学校所在城市,较多联系,,,,,4,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
122,eyPbkZvL,kMrG8E57,cdm****dh92u,2022-2-16 14:15,2022-2-16 14:23,459,1,NriUJr,大学生兼职调查,117.136.41.93,110.364519,20.998866,广东省,湛江市,MOBILE,Android,weixin,393px*851px,,女,广东海洋大学法学院,大三,广东省，江门市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,周末,2001-3000 元,非常不满意,1,0,1,0,0,0,诉诸法律,1,0,1,1,0,1,0,支持,校外,,,,,,,0,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,0,0,0,1,1,0,二到四个月,实习条件和薪资待遇,家乡城市,较多联系,,,,,6,5,存在较少不公平现象,,,,,,,0,1,1,0,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,受到尊重（工作体面有尊严
123,eP2O42d7,veEAbk6e,づ*哼?,2022-2-16 14:17,2022-2-16 14:22,263,1,NriUJr,大学生兼职调查,182.118.236.65,113.913144,35.282629,河南省,新乡市,MOBILE,Android,weixin,360px*800px,,女,郑州轻工业大学,大一,河南省，新乡市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,工作日,500元及以下,非常不满意,1,0,0,0,0,0,其他,0,0,1,1,0,0,0,中立,校内,1,1,1,1,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,无所谓,4,4,存在较少不公平现象,,,,,,,0,0,0,0,0,0,0,1,有一点帮助,正式职业之外可以继续保持该兼职,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,满足自我实现需要（激发潜能，实现自己的价值）
124,7aQnzQb7,yevXqGQ7,cdm****9wPPW,2022-2-16 14:17,2022-2-16 14:19,117,1,NriUJr,大学生兼职调查,111.25.135.148,123.508205,43.509631,吉林省,四平市,MOBILE,Android,weixin,320px*664px,,女,吉林师范大学,大三,吉林省，四平市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,周末,500元及以下,非常不满意,0,1,0,0,0,0,忍气吞声，自认倒霉,0,0,0,1,0,0,0,中立,校内,1,0,0,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一个月,与专业的相关性,学校所在城市,密切密切,4,6,公平,,,,,,,1,1,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,满足自我实现需要（激发潜能，实现自己的价值）
125,M28AG8OL,aMgByVJe,cdm****rSDjA,2022-2-16 14:14,2022-2-16 14:19,287,1,NriUJr,大学生兼职调查,39.144.215.191,101.75003,36.635783,青海省,西宁市,MOBILE,Android,weixin,360px*800px,,男,湖南工业大学,研二,山西省，临汾市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,寒暑假,1001?2000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,1,1,0,0,1,0,支持,校外,,,,,,,0,1,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,1,0,0,一个月,实习条件和薪资待遇,其他城市,较多联系,,,,,5,3,存在较多不公平现象,1,0,1,1,0,0,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
126,M1KA5KyL,nePxZ4ne,^*^,2022-2-16 14:14,2022-2-16 14:17,217,1,NriUJr,大学生兼职调查,223.104.65.121,112.591469,22.377505,广东省,江门市,MOBILE,Android,weixin,360px*780px,,女,广东财经大学华商学院,大四,广东省，江门市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,周末,500元及以下,非常不满意,0,0,0,0,0,1,,0,0,0,0,1,0,1,支持,校内,1,1,0,1,0,助教、科研、实验室助手等?,,,,,,,,进行过,0,0,0,0,1,0,二到四个月,可以给出实习证明即可,一线城市,较少联系,,,,,5,6,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
127,ebqmRkXL,0eyky1B7,cdm****Jo4H2,2022-2-16 14:10,2022-2-16 14:17,430,1,NriUJr,大学生兼职调查,222.168.184.97,124.801201,43.496426,吉林省,长春市,MOBILE,Android,weixin,360px*800px,,女,长春工业大学经济管理学院,大四,吉林省，长春市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,0,1,1,0,0,0,支持,校外,,,,,,,0,0,1,0,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,0,1,0,0,二到四个月,实习条件和薪资待遇,一线城市,较多联系,,,,,6,6,存在较少不公平现象,,,,,,,0,0,1,0,1,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,满足自我实现需要（激发潜能，实现自己的价值）
